timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1746342969305,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-44,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969305,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969302,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342969306,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-44,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,1
1746342969307,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969306,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342969312,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969312,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-44,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969313,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969317,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342969317,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342969317,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-44,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342968821,502,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-16,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,502,0,0
1746342968824,502,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-19,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,502,0,0
1746342969323,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342969323,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969326,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-19,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969323,9,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-16,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,9,0,0
1746342969329,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969332,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-16,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969332,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969331,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-19,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342969331,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342969338,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-16,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969338,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-19,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969338,8,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969338,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969346,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-16,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969346,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969346,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-19,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969346,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969354,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,3
1746342969359,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,1
1746342969354,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-19,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,3
1746342969354,8,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,8,0,3
1746342969362,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969361,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-40,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969361,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-19,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342968867,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-22,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342969368,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-19,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969368,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-40,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969367,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,1
1746342969374,65,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,65,0,0
1746342968927,512,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-36,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,512,0,0
1746342968914,525,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-26,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,525,0,0
1746342968932,507,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,507,0,1
1746342968914,526,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-17,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,525,0,0
1746342968901,548,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-39,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,539,0,0
1746342968901,549,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,548,0,0
1746342968869,581,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-49,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,570,0,0
1746342969441,15,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-17,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,15,0,12
1746342969440,18,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,18,0,13
1746342969439,22,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-26,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,22,0,14
1746342969461,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-26,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969450,16,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,16,0,3
1746342969439,28,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,28,0,14
1746342969464,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-26,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969457,10,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-17,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,10,0,0
1746342969458,9,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-27,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,9,0,1
1746342968965,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-47,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342969470,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-47,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969472,0,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-47,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,0,0,0
1746342969472,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-47,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969467,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969474,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969466,10,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,10,0,1
1746342969476,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969476,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969480,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969480,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969484,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969484,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-11,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969488,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969488,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969492,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969491,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342969495,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342969495,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-11,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969499,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,2
1746342968998,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-31,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,1
1746342969502,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-31,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969501,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-21,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342969002,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-7,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,1
1746342969508,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-7,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,1
1746342969004,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342969506,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,1
1746342969512,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-21,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,1
1746342969509,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-7,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342969510,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,1
1746342969013,502,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-23,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,502,0,0
1746342969516,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-23,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969012,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-30,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342969517,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-30,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969517,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-23,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969515,11,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-7,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,11,0,1
1746342969515,11,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,11,0,0
1746342969527,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969530,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969526,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-7,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969029,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-28,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342969030,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-5,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342969534,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-5,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969535,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-5,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969531,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969034,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-14,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342969035,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-18,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342969538,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342969540,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-18,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969540,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-14,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969544,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969544,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-18,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969545,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-14,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969551,6,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-18,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,6,0,1
1746342969551,7,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-14,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969551,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969558,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-18,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969558,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969558,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-14,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969563,10,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-14,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,9,0,0
1746342969563,10,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-18,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,10,0,0
1746342969563,11,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,11,0,0
1746342969574,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969575,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969573,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-18,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969577,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-18,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969576,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969578,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-18,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969579,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969079,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-2,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342969080,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-15,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342969081,505,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-24,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,505,0,0
1746342969585,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-15,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969582,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969587,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,1
1746342969086,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-38,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342969589,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969590,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969589,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-38,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969593,5,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-38,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342969593,9,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,9,0,0
1746342969598,8,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-38,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969602,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969606,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969606,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-38,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969610,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-38,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969609,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,1
1746342969614,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969615,2,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969617,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,1
1746342969620,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969623,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969627,2,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969630,2,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969126,509,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-37,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,509,0,2
1746342969632,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969135,503,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-12,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,503,0,0
1746342969635,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-37,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969635,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969640,0,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,0,0,0
1746342969640,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,1
1746342969641,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969644,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969647,3,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,3,0,0
1746342969650,4,Login Test Request,401,UNAUTHORIZED,Spike Traffic 2-45,text,false,,251,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969150,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-35,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342969154,504,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-42,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,504,0,0
1746342969654,4,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-35,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,4,0,0
1746342969654,5,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,5,0,0
1746342969152,508,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-10,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,508,0,0
1746342969158,506,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-20,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,506,0,0
1746342969155,509,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-46,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,509,0,0
1746342969658,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-35,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969659,6,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-45,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,6,0,0
1746342969658,8,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-42,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,8,0,0
1746342969660,7,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-10,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,7,0,0
1746342969666,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-42,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969161,507,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-1,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,507,0,1
1746342969667,2,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-10,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,2,0,0
1746342969669,1,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-10,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,1,0,0
1746342969668,3,Login Test Request,500,INTERNAL SERVER ERROR,Spike Traffic 2-1,text,false,,303,277,50,55,http://localhost:5001/api/auth/login,3,0,0
